"Subject" "Activity" "TimeBodyAccelerometerMean()-X" "TimeBodyAccelerometerMean()-Y" "TimeBodyAccelerometerMean()-Z" "TimeBodyAccelerometerSTD()-X" "TimeBodyAccelerometerSTD()-Y" "TimeBodyAccelerometerSTD()-Z" "TimeGravityAccelerometerMean()-X" "TimeGravityAccelerometerMean()-Y" "TimeGravityAccelerometerMean()-Z" "TimeGravityAccelerometerSTD()-X" "TimeGravityAccelerometerSTD()-Y" "TimeGravityAccelerometerSTD()-Z" "TimeBodyAccelerometerJerkMean()-X" "TimeBodyAccelerometerJerkMean()-Y" "TimeBodyAccelerometerJerkMean()-Z" "TimeBodyAccelerometerJerkSTD()-X" "TimeBodyAccelerometerJerkSTD()-Y" "TimeBodyAccelerometerJerkSTD()-Z" "TimeBodyGyroscopeMean()-X" "TimeBodyGyroscopeMean()-Y" "TimeBodyGyroscopeMean()-Z" "TimeBodyGyroscopeSTD()-X" "TimeBodyGyroscopeSTD()-Y" "TimeBodyGyroscopeSTD()-Z" "TimeBodyGyroscopeJerkMean()-X" "TimeBodyGyroscopeJerkMean()-Y" "TimeBodyGyroscopeJerkMean()-Z" "TimeBodyGyroscopeJerkSTD()-X" "TimeBodyGyroscopeJerkSTD()-Y" "TimeBodyGyroscopeJerkSTD()-Z" "TimeBodyAccelerometerMagnitudeMean()" "TimeBodyAccelerometerMagnitudeSTD()" "TimeGravityAccelerometerMagnitudeMean()" "TimeGravityAccelerometerMagnitudeSTD()" "TimeBodyAccelerometerJerkMagnitudeMean()" "TimeBodyAccelerometerJerkMagnitudeSTD()" "TimeBodyGyroscopeMagnitudeMean()" "TimeBodyGyroscopeMagnitudeSTD()" "TimeBodyGyroscopeJerkMagnitudeMean()" "TimeBodyGyroscopeJerkMagnitudeSTD()" "FrequencyBodyAccelerometerMean()-X" "FrequencyBodyAccelerometerMean()-Y" "FrequencyBodyAccelerometerMean()-Z" "FrequencyBodyAccelerometerSTD()-X" "FrequencyBodyAccelerometerSTD()-Y" "FrequencyBodyAccelerometerSTD()-Z" "FrequencyBodyAccelerometerMeanFreq()-X" "FrequencyBodyAccelerometerMeanFreq()-Y" "FrequencyBodyAccelerometerMeanFreq()-Z" "FrequencyBodyAccelerometerJerkMean()-X" "FrequencyBodyAccelerometerJerkMean()-Y" "FrequencyBodyAccelerometerJerkMean()-Z" "FrequencyBodyAccelerometerJerkSTD()-X" "FrequencyBodyAccelerometerJerkSTD()-Y" "FrequencyBodyAccelerometerJerkSTD()-Z" "FrequencyBodyAccelerometerJerkMeanFreq()-X" "FrequencyBodyAccelerometerJerkMeanFreq()-Y" "FrequencyBodyAccelerometerJerkMeanFreq()-Z" "FrequencyBodyGyroscopeMean()-X" "FrequencyBodyGyroscopeMean()-Y" "FrequencyBodyGyroscopeMean()-Z" "FrequencyBodyGyroscopeSTD()-X" "FrequencyBodyGyroscopeSTD()-Y" "FrequencyBodyGyroscopeSTD()-Z" "FrequencyBodyGyroscopeMeanFreq()-X" "FrequencyBodyGyroscopeMeanFreq()-Y" "FrequencyBodyGyroscopeMeanFreq()-Z" "FrequencyBodyAccelerometerMagnitudeMean()" "FrequencyBodyAccelerometerMagnitudeSTD()" "FrequencyBodyAccelerometerMagnitudeMeanFreq()" "FrequencyBodyAccelerometerJerkMagnitudeMean()" "FrequencyBodyAccelerometerJerkMagnitudeSTD()" "FrequencyBodyAccelerometerJerkMagnitudeMeanFreq()" "FrequencyBodyGyroscopeMagnitudeMean()" "FrequencyBodyGyroscopeMagnitudeSTD()" "FrequencyBodyGyroscopeMagnitudeMeanFreq()" "FrequencyBodyGyroscopeJerkMagnitudeMean()" "FrequencyBodyGyroscopeJerkMagnitudeSTD()" "FrequencyBodyGyroscopeJerkMagnitudeMeanFreq()" "Angle(TimeBodyAccelerometerMean,Gravity)" "Angle(TimeBodyAccelerometerJerkMean),GravityMean)" "Angle(TimeBodyGyroscopeMean,GravityMean)" "Angle(TimeBodyGyroscopeJerkMean,GravityMean)" "Angle(X,GravityMean)" "Angle(Y,GravityMean)" "Angle(Z,GravityMean)"
"16" "STANDING" 0.287778957936508 -0.0143178271469841 -0.104014674031746 -0.668466067269841 -0.655242631126984 -0.611674810642857 0.698663786730159 -0.0644556954920635 0.0391060227619048 -0.974093507619048 -0.966479060952381 -0.949735720634921 0.0459000945714286 0.00848225996349206 -0.0152438136755556 -0.726361520222222 -0.73308442468254 -0.77184229 -0.00823678354603175 -0.0802183023 0.0746181217174603 -0.804647851428571 -0.817429816666667 -0.747373266031746 -0.117960728793651 -0.0403333564450794 -0.0479315391249206 -0.859563104761905 -0.871400361111111 -0.835972253174603 -0.619373811587302 -0.668406255873016 -0.619373811587302 -0.668406255873016 -0.724767783222222 -0.721837207857143 -0.726644076984127 -0.791690346825397 -0.861013168253968 -0.877121746666667 -0.694857369634921 -0.67350496547619 -0.662331550825714 -0.659316893079365 -0.668309929031746 -0.616275840487302 -0.217722427052381 -0.00642023075079365 0.0641220171492063 -0.74303355084127 -0.747250049587302 -0.754630968730159 -0.733595009006032 -0.735853546984127 -0.787681355079365 -0.0118663939174603 -0.165704195253968 -0.143921743984127 -0.794019816825397 -0.821314502698413 -0.758079309206349 -0.81046106047619 -0.817591534920635 -0.767964932380952 -0.104127154601587 -0.141372687930159 -0.018519501345873 -0.675000110888889 -0.717439548809524 0.0887189479206349 -0.714907059107937 -0.732641321555556 0.243147954222222 -0.821969276507936 -0.809105704920635 -0.0571752647238095 -0.875228752380952 -0.888341482380952 0.190238874453968 -0.0834809029825397 0.066685594015873 -0.0365539280761905 0.0999567905873016 -0.510109515714286 0.127968398333333 -0.0333058077460317
"16" "WALKING" 0.288517131333333 -0.021059527935 -0.1054950084 -0.668685950083333 -0.655162104766667 -0.608747629118333 0.689699092533333 -0.0573847339166667 0.0499997698 -0.980380461833333 -0.973871609166667 -0.960766461666667 0.0711697267 -0.00390929299668333 -0.012214840999 -0.731532475053333 -0.738465737166667 -0.768390384 -0.0263216180966667 -0.059966791325 0.0855127511166667 -0.8026574655 -0.808281659666667 -0.7401347501 -0.09772138191 -0.0531791974925 -0.047096473765 -0.858672099333333 -0.872048954666667 -0.838554010666667 -0.619919917411667 -0.660867206466667 -0.619919917411667 -0.660867206466667 -0.72710455585 -0.725383809966667 -0.727280442333333 -0.783530960333333 -0.861665373 -0.8782722835 -0.711481853666667 -0.6782166905 -0.671070257666667 -0.654352782333333 -0.665890130958333 -0.607744743756667 -0.25415821813 -0.033442361155 0.0217270903133333 -0.750209963783333 -0.750937673333333 -0.757531086666667 -0.7364433315 -0.742763909833333 -0.7779643485 -0.0444778320166667 -0.155590573366667 -0.190875868655 -0.789243183166667 -0.8175453105 -0.759951773333333 -0.808722299166667 -0.8057017975 -0.759138180183333 -0.112854604361667 -0.175955152188333 -0.0689989200333333 -0.673613053433333 -0.7083745107 0.0070212147 -0.719429955966667 -0.734674384466667 0.215122027535 -0.8163882 -0.800101168666667 -0.0407979343333333 -0.875980912 -0.889999002333333 0.144336268165 -0.0459976531213333 -0.0213041350166667 0.0346129978333333 0.0105975139333333 -0.503216264166667 0.123115118666667 -0.0429309144666667
"16" "WALKING_DOWNSTAIRS" 0.269655378016667 -0.013389370324 -0.103197284966667 -0.670266781098333 -0.640397257381667 -0.582169486895 0.709030793516667 -0.0702955284 0.02837353867 -0.951236945 -0.954615931666667 -0.915923217533333 0.110108231583333 0.0208272598858333 0.0102074858595833 -0.731287672083333 -0.7360391275 -0.76837774235 -0.005331962179 -0.0868784117183333 0.0679838179966667 -0.784323194166667 -0.803576194666667 -0.721298633133333 -0.101963007282333 -0.0336056852583333 -0.070364626565 -0.856644805833333 -0.868372764166667 -0.8375895765 -0.611429794366667 -0.64510719525 -0.611429794366667 -0.64510719525 -0.728300842533333 -0.71870656629 -0.706824588833333 -0.774778879833333 -0.860711692833333 -0.871528963666667 -0.697968185133333 -0.6646715637 -0.646261717158333 -0.660744654979667 -0.651733518166667 -0.582353035033333 -0.24198795063 -0.0443324332583333 0.01391168725 -0.744369728666667 -0.748165343066667 -0.750510012716667 -0.741517610183333 -0.741051172666667 -0.7847479791 -0.0352663541916667 -0.2280518160785 -0.167568562401667 -0.777748669 -0.809727204166667 -0.7404180725 -0.789178607666667 -0.802410113666667 -0.742140068733333 -0.126372859733333 -0.146112457393333 -0.0292328008416667 -0.649576495833333 -0.699495492635 0.03908102845 -0.71266334345 -0.728659975411667 0.196709788466667 -0.804977922 -0.794830112666667 -0.01460566675 -0.869669973166667 -0.883565000833333 0.113789491411667 0.02748123039 0.0220650353283333 -0.0824043013578333 -0.00210374044166666 -0.524707477 0.132296315866667 -0.02464393635
"16" "WALKING_UPSTAIRS" 0.27776977 -0.0127528322135593 -0.105566982423729 -0.658041697220339 -0.643264331542373 -0.590050640457627 0.710114794118644 -0.0509295563559322 0.0331344053559322 -0.976436313389831 -0.968480002711864 -0.947618942881356 0.0438722623915254 0.0287311999986441 1.15193006779669e-05 -0.715712442742373 -0.727998710338983 -0.755311224611864 -0.00954415295762712 -0.0571376533271186 0.0583965499830508 -0.792122621525424 -0.798543310338983 -0.724971100169492 -0.0852807508020339 -0.0511585330508475 -0.0590342026101695 -0.853668760677966 -0.862440614237288 -0.832018381186441 -0.604452215372881 -0.648185581898305 -0.604452215372881 -0.648185581898305 -0.715560632135593 -0.702204988813559 -0.710267785423729 -0.768412593050847 -0.856186361694915 -0.864807596271186 -0.692067901645763 -0.665630509535593 -0.653358962813559 -0.646479628220339 -0.655550588016949 -0.590090222818644 -0.247429960547458 -0.0298456391067797 -0.030396665779661 -0.732738876813559 -0.740532450508475 -0.740276260983051 -0.723449070644068 -0.733020604745763 -0.768897383050847 -0.049281367861017 -0.208079476488305 -0.212786277377966 -0.788457017966102 -0.8054063 -0.753251202372881 -0.796057813728814 -0.797726573559322 -0.743241931355932 -0.192417536391525 -0.158495923101695 -0.0695000139322034 -0.650822618711864 -0.702805793661017 0.0390634321033898 -0.696629938118644 -0.711428174864407 0.185336370288136 -0.807860877457627 -0.784638909966102 -0.0437469726440678 -0.863413616101695 -0.876520166440678 0.136209082730508 0.0353416573983051 0.0559612297762712 0.0231220374576271 -0.0404013576694915 -0.526920285932203 0.118518377440678 -0.0284920075254237
"17" "LAYING" 0.267726356935484 -0.0177118203290323 -0.107473757851613 -0.606936266354839 -0.580009623633387 -0.66661319801129 0.697995100967742 -0.0112373086935484 -0.0150004701774194 -0.974509733548387 -0.958239129354839 -0.94758879483871 0.0690802308919355 0.0467085402322581 0.0369676042666129 -0.682001667741935 -0.677656062253226 -0.817839335645161 0.00688702956612903 -0.0900613043064516 0.0595875851177419 -0.764444356129032 -0.771311600322581 -0.722980090596774 -0.100821554258065 -0.046825180913871 -0.0427050493266129 -0.790454968225806 -0.832781520806452 -0.812449095806452 -0.570805024009677 -0.633785916843548 -0.570805024009677 -0.633785916843548 -0.699671708032258 -0.696531213564516 -0.689020600548387 -0.762240388225806 -0.813760091612903 -0.834207947580645 -0.654637686845645 -0.61703380168871 -0.721801276290323 -0.590477024329032 -0.588125803853226 -0.663786085 -0.200810671046774 -0.00803868423870968 0.0447412186129032 -0.717237681596774 -0.703489742580645 -0.806018103387097 -0.674867755709677 -0.671667795177419 -0.828523258064516 -0.0780194971129032 -0.163956066209677 -0.156815574241935 -0.74204234483871 -0.783331127741935 -0.735854758225806 -0.773187185967742 -0.76660522016129 -0.74497762533871 -0.11667660208871 -0.0913441539725806 -0.042342919233871 -0.645658718693548 -0.684728158822581 0.0567382483790323 -0.699031945177419 -0.695699757951613 0.214292850667742 -0.780720226451613 -0.79252898983871 -0.00445128535225806 -0.83602976483871 -0.84449784016129 0.234730653048387 0.066836103535 0.0960050150322581 0.0125438140483871 -0.0265843995483871 -0.495693239516129 0.0803682598548387 0.0194410015177419
"17" "SITTING" 0.280033575409836 -0.0162223855847541 -0.113972159721311 -0.592888437080328 -0.561943825411148 -0.657387792645902 0.696336543770492 -0.0111371216065574 -0.0120258023442623 -0.971802502786885 -0.963427398688525 -0.952272483934426 0.0673695663852459 0.00596784695737705 0.0117899530442623 -0.67114754642623 -0.665399549318033 -0.809547758196721 -0.0347700105731148 -0.0713460096131148 0.0929165730377049 -0.745259285918033 -0.758391793278689 -0.721113451081967 -0.12077433895082 -0.0249969598 -0.0575566189380328 -0.782625162786885 -0.820269028688525 -0.803451974754098 -0.555359010485246 -0.630778122081967 -0.555359010485246 -0.630778122081967 -0.688494789490164 -0.687115507688525 -0.662686513514754 -0.737124401081967 -0.804990370819672 -0.818348260819672 -0.637351497847541 -0.594192536454098 -0.715701402081967 -0.577240990522951 -0.573369031552459 -0.653709208321312 -0.260708957503279 0.00319529612786885 -0.00420396927868852 -0.705991169937705 -0.690786775081967 -0.799248418852459 -0.665021506126229 -0.660886168081967 -0.81826090295082 -0.103487593114754 -0.153814630691803 -0.187168180480656 -0.710478280491803 -0.76777178 -0.723085578196721 -0.757536752967213 -0.754857474098361 -0.746783399098361 -0.0692762279901639 -0.0982063324590164 -0.0122435733532787 -0.641603716359016 -0.682526341147541 -0.000788053731147539 -0.692658181983607 -0.683540103647541 0.195333907278689 -0.757108211639344 -0.771356118688525 0.016323720447541 -0.821537419672131 -0.828181696885246 0.223816283903279 -0.0396513544078689 0.0556649504852459 0.0683424906885246 0.0453682849229508 -0.491627368360656 0.0799505338688525 0.0172176455065574
"17" "STANDING" 0.272967283606557 -0.0188936075114754 -0.108499704213115 -0.598119058386885 -0.573480305072131 -0.661049892798361 0.693813881803279 -0.0111071709180328 -0.0160317122377049 -0.971688566721312 -0.961612005245902 -0.952230928032787 0.0820644851803279 -0.00701662118295082 0.0108182147704918 -0.668042489852459 -0.666041397836066 -0.80848551852459 -0.0233882466868852 -0.0817458323520984 0.0825338919191803 -0.764547071639344 -0.759713978852459 -0.720465196393443 -0.0868314234918033 -0.0452750269508197 -0.0566550409131148 -0.789145576393443 -0.818457957868852 -0.80598691 -0.563886619245902 -0.632086468877049 -0.563886619245902 -0.632086468877049 -0.687809170983607 -0.682414172770492 -0.672530700836066 -0.745657687377049 -0.804551859344262 -0.819619013442623 -0.649113840290164 -0.602824873262295 -0.722738849131147 -0.580741924983607 -0.585417904819672 -0.655604836485246 -0.218636300847541 0.00782772579180328 0.01016056238 -0.709260700316393 -0.693883636721311 -0.800305241311475 -0.656885382780328 -0.659117405939344 -0.815441367704918 -0.0800728393770492 -0.183317424218033 -0.188836331409836 -0.723475326286885 -0.770887427377049 -0.72370275 -0.778418994262295 -0.755715994754098 -0.745646697868852 -0.0934836539196721 -0.105453794930328 -0.0470516346213115 -0.637487719831147 -0.686643179047541 0.0776023356278688 -0.687347730459016 -0.67973047495082 0.212999783828525 -0.763710941967213 -0.779210676885246 -0.00319996427540984 -0.823789466229508 -0.82839752 0.250635783242623 0.00929444301081967 -0.0345113067721311 0.0230982286885246 -0.0217145869016393 -0.488708562786885 0.0800821220163934 0.0202693142688525
"17" "WALKING" 0.260460656163934 -0.0180909646688525 -0.101322839868852 -0.616878022885246 -0.560024024562787 -0.650477539934426 0.712276897868853 -0.0225543776885246 -0.0348213825081967 -0.968002832786885 -0.954287791147541 -0.943363414754098 0.119258425016393 0.0128418114481967 -0.0149175990419672 -0.690178546721312 -0.661210555885246 -0.808070812295082 -0.0129292596573771 -0.0857980000016393 0.0636062927754098 -0.755934110278689 -0.759757763114754 -0.711052650136066 -0.0917088225590164 -0.059205378282459 -0.0416905347213115 -0.784054751147541 -0.82254013704918 -0.806217783442623 -0.569454145803279 -0.639540184091803 -0.569454145803279 -0.639540184091803 -0.695711570272131 -0.697146666759016 -0.66765101362541 -0.747061775737705 -0.807154718688525 -0.822890761803279 -0.649427833713115 -0.595784334323771 -0.711084855688525 -0.6053814441 -0.569819005008197 -0.646245873644262 -0.219601845729508 0.0237044126196721 0.0072640269895082 -0.719711791770492 -0.686509578721311 -0.795961340819672 -0.687622381803279 -0.656602329237705 -0.818786769016393 -0.0814148860508197 -0.15171480674377 -0.136793913221311 -0.735616134983607 -0.770585082622951 -0.720604844262295 -0.764621941236066 -0.75559294557377 -0.735231761885246 -0.0618011922665574 -0.113715454665574 -0.0208575917890164 -0.646377457278689 -0.692044930655738 0.0559286192245902 -0.698127683827869 -0.699210586165574 0.235629064131148 -0.769806847868852 -0.777332554918033 0.00448851532868853 -0.826894960819672 -0.831101580983607 0.245174152934426 0.121977666339344 -0.0538808394114754 -0.0175616105639344 -0.0432266148688525 -0.508070437540984 0.0888310966065574 0.034461831647541
"17" "WALKING_DOWNSTAIRS" 0.28337570016129 -0.0134888895287097 -0.112610360130161 -0.60981133083871 -0.559035493040323 -0.661236842483871 0.698493545967742 -0.0150325226612903 -0.0131680385645161 -0.971574031290323 -0.953358859354839 -0.94500895016129 0.0577644248129032 0.0102823644485484 0.00413578106016129 -0.685860035 -0.671721034 -0.818815052741935 -0.0184410413768387 -0.0764018174177419 0.0866598631064516 -0.766770231290323 -0.76854198516129 -0.726177678435484 -0.124095863693548 -0.0296668138548387 -0.0596602320806452 -0.790276065483871 -0.831376827741935 -0.808329286774194 -0.568169108483871 -0.626964026870968 -0.568169108483871 -0.626964026870968 -0.700785851935484 -0.696980896 -0.6850267045 -0.755721155322581 -0.815054018387097 -0.827925771935484 -0.654072411935484 -0.602566418267742 -0.723089023612903 -0.594984242741936 -0.565217305166129 -0.655407206854839 -0.239029246335484 0.00072488953548387 -0.00513400643870968 -0.717896984580645 -0.699500345967742 -0.807543091451613 -0.681557918967742 -0.664217164435484 -0.828786458548387 -0.0751505757741936 -0.153710219027419 -0.153073413677419 -0.733765978387097 -0.77558641016129 -0.730186329032258 -0.778660866451613 -0.766895469354839 -0.750873790645161 -0.0785682810145161 -0.112550625596774 -0.0446316852967742 -0.642998768204839 -0.677298252079032 0.00961894679145161 -0.702895158983871 -0.69282312066129 0.195309279495161 -0.771866500322581 -0.789204649193548 0.000998566096774195 -0.832177511290323 -0.835353406129032 0.212583755037097 -0.0842530593241936 0.0108476524853226 -0.00727377677419355 0.0895339978225806 -0.497145813064516 0.083226656483871 0.0176701119080645
"17" "WALKING_UPSTAIRS" 0.279563831508197 -0.0209056069491803 -0.111292683688525 -0.626101018015246 -0.567456112644262 -0.666621685393443 0.694731222131148 -0.0113593521803279 -0.0152967396885246 -0.973010603442623 -0.962033818032787 -0.95386055852459 0.0934888371967213 -0.0185028944737705 -0.0331618804081967 -0.698344758229508 -0.669937778545902 -0.817115357540984 -0.00566170575737705 -0.0908955235081967 0.0769740930918033 -0.756895396426229 -0.771319229508197 -0.72253133442623 -0.122742054265574 -0.0290926673442623 -0.046819512852459 -0.79370652852459 -0.830306815573771 -0.813002671967213 -0.582492841054754 -0.6534790165 -0.582492841054754 -0.6534790165 -0.706194696540984 -0.703397791721311 -0.679839845065574 -0.752776469180328 -0.81698821295082 -0.828353541639344 -0.665994857721312 -0.597782072787213 -0.719154463065574 -0.612260972547541 -0.579639761442623 -0.664886882934426 -0.219176210614754 0.00467960195098361 -0.00789123315901639 -0.729962368032787 -0.694137957278689 -0.805957115901639 -0.693260014836066 -0.666302641262295 -0.826819823934426 -0.061399346657377 -0.163387287335246 -0.15186543842623 -0.726582967655738 -0.780155184754098 -0.727510728360656 -0.767725259262295 -0.768166813934426 -0.747002994918033 -0.0662689624795082 -0.119557816508197 -0.0261034466573771 -0.663069545688525 -0.702194690655738 0.014171724 -0.705281571786885 -0.704516018688525 0.245179982206557 -0.773555799836066 -0.783478885901639 0.0153573885672131 -0.83415443557377 -0.834470009508197 0.23011410772623 0.00784844563836066 -0.0925956866737705 0.0122795928852459 0.0228323000590164 -0.490550727377049 0.0805015715081967 0.0189683498409836
"18" "LAYING" 0.272381851311475 -0.0144611543718033 -0.0973515387639344 -0.695016197377049 -0.640972530491803 -0.706055590655738 0.715757261967213 -0.0138600125737705 0.0870614811967213 -0.97925492295082 -0.973938455081967 -0.96332899557377 0.0748869594754098 0.0133557503186885 0.000827528687540984 -0.738410218196721 -0.742658430819672 -0.855839542459016 -0.0150134423196721 -0.0817725993080328 0.0964502010114754 -0.82746170295082 -0.782119602622951 -0.761024941639344 -0.0915408900377049 -0.0478223862770492 -0.0536033078065574 -0.848206762786885 -0.889270379672131 -0.843833070491803 -0.662792138196721 -0.693978878491803 -0.662792138196721 -0.693978878491803 -0.760549650655738 -0.752786756721311 -0.728159379180328 -0.796324044262295 -0.864956132131148 -0.89423320704918 -0.720107316393443 -0.672657647983607 -0.771401652786885 -0.686034399672131 -0.647746845901639 -0.69638932852459 -0.198752538901639 0.029845981442623 -0.019687953595082 -0.756113025081967 -0.75297833 -0.84200894 -0.743382758360656 -0.749100199180328 -0.868358744262295 -0.0470787578196721 -0.207424140489672 -0.138556445985246 -0.799313090819672 -0.823854809016393 -0.768356096393443 -0.837629327704918 -0.762936552622951 -0.781159031311475 -0.145017003557377 -0.249295143737705 -0.0577891300344262 -0.705069520868852 -0.735529376885246 0.0769742859590164 -0.749721968360656 -0.758001003114754 0.221078072672131 -0.827008277377049 -0.812288737868852 -0.0865902851803279 -0.88999368 -0.907670657377049 0.179395630393443 0.0583079257262295 0.0149274965988525 0.0521788333934426 -0.0647829867639344 -0.520435487377049 0.0730960107704918 -0.0490694300163934
"18" "SITTING" 0.278922196666667 -0.0185441245222222 -0.112532608333333 -0.689499385555556 -0.611437123063492 -0.693317983015873 0.719887511269841 -0.0214405656984127 0.0855167244603175 -0.981818215873016 -0.969320296666667 -0.954269140634921 0.0769005695698413 -0.00508885721746032 0.0106469431416825 -0.730213024126984 -0.726144262222222 -0.843317742857143 -0.0486907449880952 -0.0512981390011111 0.0823384103301587 -0.80143830984127 -0.775628280793651 -0.734939544603175 -0.11830669097619 -0.0401994318285714 -0.0311256302266667 -0.841006263015873 -0.882101607460318 -0.836472939047619 -0.650015408730159 -0.679993958920635 -0.650015408730159 -0.679993958920635 -0.748085803333333 -0.741183047619048 -0.710376404126984 -0.760854151111111 -0.857641311746032 -0.886475258730159 -0.703890493809524 -0.652231994015873 -0.753940389206349 -0.684906971904762 -0.616468520174603 -0.686631175714286 -0.185731819984127 0.00232268099523809 -0.00314267561269841 -0.744549404761905 -0.73649207968254 -0.830207975714286 -0.739905424285714 -0.733865837936508 -0.855260907936508 -0.0860087603809524 -0.216288709974603 -0.132518054085714 -0.783269881587302 -0.813748455714286 -0.747090267619048 -0.809352823015873 -0.758957476507937 -0.756335571587302 -0.0990621434809524 -0.243774292204762 -0.0801970812773016 -0.687180357698413 -0.726524967301587 0.0904943631349206 -0.737806544603175 -0.746962812539683 0.215580524620635 -0.80977934015873 -0.772954577460317 -0.0636676264603175 -0.881788166507936 -0.901495626507936 0.183160567539683 -0.0222741540634921 0.0139969173095238 0.118133755587302 0.084256374984127 -0.522782217936508 0.0812012528888889 -0.0495458844444444
"18" "STANDING" 0.268809759672131 -0.0156742945377049 -0.100049074678689 -0.692208075081967 -0.620600117852459 -0.700233125245902 0.733449388360656 -0.0328366776229508 0.0741631260655738 -0.981724818196721 -0.97094646442623 -0.95838610557377 0.115936945688525 0.0209757506603279 0.0218858801521311 -0.734587755901639 -0.728135436229508 -0.84830399557377 -0.0590457672131148 -0.033500818995082 0.0816563764262295 -0.792396169672131 -0.768344170655738 -0.739001258196721 -0.0800546317026229 -0.0633461262295082 -0.0459027293180328 -0.843117289508197 -0.882759354754098 -0.83704979852459 -0.655199466065574 -0.68854514695082 -0.655199466065574 -0.68854514695082 -0.751664399836066 -0.747922947868852 -0.700692930819672 -0.765412247213115 -0.85878526704918 -0.887275278360656 -0.711522546557377 -0.659641985803279 -0.761115124754098 -0.685611286065574 -0.62548841095082 -0.693002007377049 -0.217083911831033 -0.0157832641836066 0.00355704948591803 -0.749080179508197 -0.741131309016393 -0.834478345901639 -0.743235026393443 -0.732513862622951 -0.860786270327869 -0.0926528524262295 -0.238400381445902 -0.120491436008197 -0.782818600491803 -0.810628211639344 -0.753150162622951 -0.798408642786885 -0.74912674442623 -0.759516182622951 -0.139995473151639 -0.242509797425738 -0.114247545718033 -0.69362941852459 -0.734883514262295 0.0865251567508197 -0.746175259672131 -0.751308399180328 0.235323627993443 -0.811923820163934 -0.777994473114754 -0.0688894488065574 -0.882237862459016 -0.902522834590164 0.201397049754098 0.0730331552852459 -0.0534478536459016 0.178959379114754 -0.184154066983607 -0.53801033 0.0890165645901639 -0.0401322525245902
"18" "WALKING" 0.26910026440678 -0.020888118459661 -0.112076482728814 -0.698303586779661 -0.636673683220339 -0.711281385084746 0.711622380677966 -0.00269454 0.101734902152542 -0.981560243728814 -0.974024457288136 -0.967242576779661 0.0461372661016949 0.0317552677167797 -0.0192350331357627 -0.734520869491525 -0.732200426271186 -0.84810099 -0.0334910714830508 -0.0835236716389831 0.0924432390542373 -0.789001032033898 -0.776814499661017 -0.75157876661017 -0.0861020068552542 -0.0380310963864407 -0.0736389876372881 -0.835574325084746 -0.878930295084746 -0.84053697440678 -0.665751951355932 -0.694010416610169 -0.665751951355932 -0.694010416610169 -0.755943415084746 -0.740400922983051 -0.713186313559322 -0.759110475220339 -0.85854210220339 -0.878981571355932 -0.711114842881356 -0.666359404169492 -0.764711189661017 -0.693862525762712 -0.644906025423729 -0.707031134101695 -0.193372136588136 0.0363350937050847 0.0277790682338983 -0.746074393898305 -0.742780385932203 -0.832928339152542 -0.746698224067797 -0.739125960169492 -0.862036525084746 -0.0435951592881356 -0.186338096140678 -0.10142431 -0.774518919491525 -0.813206144915254 -0.756291030338983 -0.796371496779661 -0.760533468813559 -0.773273311525424 -0.113908602067797 -0.252937539220339 -0.0876338171559322 -0.69434446461017 -0.741457563050847 0.104112157974576 -0.737735185542373 -0.744797574237288 0.214069526881356 -0.806595067457627 -0.771865051491525 -0.0576236798864407 -0.877666830508475 -0.890068525949153 0.212942813510169 0.0498991598923729 0.0870419472264407 -0.148830681576271 -0.124914530169492 -0.519236187118644 0.0646514525254237 -0.0597829576101695
"18" "WALKING_DOWNSTAIRS" 0.288087834426229 -0.0147493173311098 -0.114862275442623 -0.692892892786885 -0.623201906655738 -0.693551913934426 0.712876285901639 -0.0117678601967213 0.0951289503278688 -0.978462992786885 -0.963344369836066 -0.956513012622951 0.076450095695082 -0.0035284595107377 -0.00318982372901639 -0.7317074 -0.736671551147541 -0.84322198 -0.0246049052852459 -0.085516827394918 0.0960285146065574 -0.830479994754098 -0.784312615573771 -0.743133854098361 -0.111433845986885 -0.0290478185327869 -0.0537350797934426 -0.847869357868852 -0.886212485901639 -0.835637573278688 -0.652843290327869 -0.687814365459016 -0.652843290327869 -0.687814365459016 -0.752279103934426 -0.743032231311475 -0.728362826065574 -0.801002047868852 -0.860762750655738 -0.893218466065574 -0.720178547540984 -0.668270258360656 -0.755011539016393 -0.68349381295082 -0.62552660747541 -0.686701593032787 -0.238330185213115 0.0124361513688525 0.00906530245901639 -0.751718815245902 -0.747889670327869 -0.828568230327869 -0.734853600819672 -0.742640079672131 -0.85651479704918 -0.0705999275868852 -0.204865734880328 -0.133098402 -0.808898711803279 -0.821432206065574 -0.755007542459016 -0.838805272131148 -0.767499489344262 -0.763729094590164 -0.078440150452459 -0.230789188816393 -0.0832389039152459 -0.704908382081967 -0.727667171639344 0.0794711767213115 -0.739605548360656 -0.748889779016393 0.233093078526934 -0.830901500983607 -0.816640560327869 -0.0314415136885246 -0.889967902786885 -0.905535155901639 0.197379560377049 -0.0973216493721312 -0.0136974876803279 0.00219255154754099 0.0968862989885246 -0.513990903278689 0.0741113938880328 -0.0566891498688525
